,artist,album,track_name,track_id,acousticness,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
3334,Benjamin Ingrosso,Dance You Off,Dance You Off,0s3P5PImfDZYWIseR3b39D,0.104,0.73,0.692,8,-5.432,1,0.0695,5.42e-06,0.106,0.76,109.08,182134,4
3335,Shinedown,DEVIL,DEVIL,3IqHzcXy7IsYYND6lKwPAi,0.00039,0.354,0.942,7,-3.245,1,0.237,6.36e-06,0.431,0.242,119.992,207987,4
3336,Sofía Reyes,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","1, 2, 3 (feat. Jason Derulo & De La Ghetto)",4QtiVmuA88tPQiCOHZuQ5b,0.165,0.792,0.895,1,-3.112,0,0.0589,0,0.0501,0.794,94.968,201526,4
3337,James Bay,Pink Lemonade,Pink Lemonade,6LzsmlN5UbCYytaaKZueRH,0.000114,0.474,0.921,1,-2.506,0,0.0478,0.0266,0.746,0.715,152.078,252933,4
3338,Joyner Lucas,Stranger Things,Stranger Things,34I0nBvoE0ZXmqbKiJ5BWS,0.443,0.867,0.663,10,-5.838,0,0.178,0,0.117,0.481,121.978,219733,4
3339,Daddy Yankee,Dura,Dura,2j2fIJGh4PMdXt9ULI5Tlc,0.174,0.786,0.846,1,-3.468,1,0.0505,0,0.413,0.819,95.005,200480,4
3340,Lil Uzi Vert,Luv Is Rage 2 (Deluxe),20 Min,0uxSUdBrJy9Un0EYoBowng,0.109,0.773,0.75,8,-4.009,0,0.117,0,0.174,0.783,123.426,220587,4
3341,Kendrick Lamar,DAMN.,LOVE. FEAT. ZACARI.,6PGoSes0D9eUDeeAafB2As,0.264,0.8,0.585,10,-7.343,1,0.0924,0,0.153,0.779,126.058,213400,4
3342,Khalid,Location,Location,1WIfWj5skn5UUZTs4cEFBe,0.283,0.799,0.436,1,-9.975,0,0.379,0.000105,0.0968,0.311,80.028,217566,4
3343,Gucci Mane,Mr. Davis,Curve (feat. The Weeknd),2yuyaYAELoMG4ApV5wJsWR,0.294,0.76,0.476,8,-8.103,1,0.241,0,0.1,0.354,147.01,161990,4
3344,will.i.am,#willpower (Deluxe),Feelin' Myself,0nAQSPlqQ89ok7g2uzfHgy,0.0271,0.86,0.535,6,-8.561,0,0.148,0,0.133,0.503,96.487,253547,4
3345,Big Sean,Double Or Nothing (& Metro Boomin),Go Legend (& Metro Boomin),3wAI7MIQtTgwcRmwchPZBc,0.0167,0.656,0.564,1,-8.925,0,0.0883,1.39e-06,0.165,0.25,150.014,268947,4
3346,Blac Youngsta,Booty,Booty,1KVpZJwKeUOW3BKJ9if0Md,0.000942,0.93,0.581,1,-10.293,1,0.282,5.71e-05,0.0724,0.241,144.046,161067,4
3347,The Game,1992,All Eyez (feat. Jeremih) - Bonus Track,6KHpPnr1ZiALM6cyJsY2UA,0.0571,0.419,0.655,0,-6.679,1,0.247,0,0.0962,0.353,76.835,215297,3
3348,The Game,The Documentary,How We Do,6mZcNu9i8uhOYMiEAyEx81,0.0455,0.862,0.648,4,-7.401,0,0.251,0,0.0332,0.637,98.012,235533,4
3349,gianni & kyle,fuckboi,fuckboi,32KfE0P20ygmMvYJSBDW6F,0.143,0.785,0.528,9,-7.744,1,0.0551,0,0.0442,0.256,112.061,192854,4
3350,TIPPA,Nuari kukko,Lentokone,1kkprSf1Pxc6hr8AsRKEUx,0.0093,0.778,0.718,11,-5.367,0,0.186,0,0.0854,0.67,129.976,194973,5
3351,Pitbull,Greenlight (feat. Flo Rida & LunchMoney Lewis),Greenlight (feat. Flo Rida & LunchMoney Lewis),2q95XoeFGixx8b5LNF6Ey1,0.245,0.695,0.837,1,-5.617,0,0.281,0,0.367,0.639,115.067,244174,4
3352,Sia,Everyday Is Christmas,Snowman,3E6Ydoy1H8ePoigc10Mgsa,0.483,0.716,0.512,1,-6.257,1,0.0331,0,0.0928,0.326,104.957,165907,3
3353,Roy Woods,Waking at Dawn,Down Girl,4PZ4xyWBCCJqAeWI8uSLca,0.308,0.797,0.507,1,-9.214,1,0.0694,0,0.108,0.447,102.069,169604,4
3354,Post Malone,Stoney,White Iverson,1Bi5t0q9j3nYXIZuZgSGvr,0.221,0.677,0.577,7,-7.671,1,0.0355,0,0.0776,0.329,130.05,256533,4
3355,Blaise,Thunderstorm,Thunderstorm - Radio Edit,4NDgJFgZMpsyajJtF1Kmfd,0.0109,0.649,0.778,0,-4.415,1,0.0539,0,0.0846,0.596,129.993,195158,4
3356,3 Doors Down,The Better Life,Kryptonite,6ZOBP3NvffbU4SZcrnt1k6,0.00664,0.545,0.865,11,-5.708,0,0.0286,1.1e-05,0.168,0.543,99.009,233933,4
3357,Black Eyed Peas,The Beginning & The Best Of The E.N.D.,Boom Boom Pow,5MeZ3VxmtSv1O8PcekvLTn,0.13,0.867,0.857,9,-5.892,1,0.0663,0.00171,0.13,0.402,130.048,251427,4
3358,Usher,Confessions (Expanded Edition),Yeah! (feat. Lil Jon & Ludacris),5rb9QrpfcKFHM1EUbSIurX,0.0183,0.894,0.791,2,-4.699,1,0.112,0,0.0388,0.583,105.018,250373,4
3359,Nelly,Country Grammar,Ride Wit Me,06iMqWThw4w8fTFyccvOwr,0.0668,0.854,0.692,7,-6.625,1,0.0479,0,0.247,0.753,101.865,291782,4
3360,Nelly,Nellyville,Hot In Herre,04KTF78FFg8sOHC1BADqbY,0.206,0.956,0.745,11,-4.753,0,0.12,0,0.0615,0.912,107.075,228240,4
3361,Kylie Minogue,Can't Get You out of My Head,Can't Get You out of My Head,2HpWHLtZldOcDn5qzX8kb2,0.0257,0.768,0.59,9,-7.485,0,0.0335,0.603,0.0865,0.964,126.009,231715,4
3362,The Goo Goo Dolls,Greatest Hits Volume One - The Singles,Iris,6vrUTGn5p8IrfTZ0J6sIVM,0.00133,0.291,0.79,11,-5.683,0,0.0363,5.61e-06,0.0811,0.513,155.667,289907,3
3363,Maroon 5,It Won't Be Soon Before Long.,Wake Up Call,1zqllQUMCgMaInr0CzFVll,0.0302,0.632,0.949,4,-2.671,0,0.0593,0,0.0871,0.969,164.118,201307,4
3364,Shinedown,The Sound of Madness,Second Chance,0CwYG1UnRmOx8Q1EzElCIL,0.00107,0.46,0.796,0,-4.501,0,0.0333,0,0.106,0.182,100.011,222067,4
3365,Selena Gomez,Hands To Myself (Remixes),Hands To Myself - Fareoh Remix,1VynpqrTbP74RZVIFeKFcJ,0.000645,0.702,0.736,8,-3.937,1,0.0338,0.0299,0.263,0.0851,111.013,181093,4
3366,Katy Perry,Swish Swish (Cheat Codes Remix),Swish Swish - Cheat Codes Remix,3OiTZnvvNNGlqcSzI2ShD0,0.151,0.695,0.544,0,-5.554,0,0.0417,1.67e-05,0.109,0.353,119.917,181115,4
3367,Martin Garrix,Scared To Be Lonely Remixes Vol. 2,Scared To Be Lonely - Conro Remix,5qEK1dvlPMpOYZTBFPGGPV,0.178,0.501,0.683,1,-4.261,0,0.0651,2.7e-06,0.385,0.319,154.901,202839,4
3368,Maggie Lindemann,Pretty Girl (Cheat Codes X CADE Remix),Pretty Girl - Cheat Codes X CADE Remix,1NDxZ7cFAo481dtYWdrUnR,0.15,0.703,0.868,7,-4.661,0,0.0291,0.132,0.104,0.733,121.03,193613,4
3369,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie) [Eden Prince Remix],Rockabye (feat. Sean Paul & Anne-Marie) - Eden Prince Remix,6aHqV0UAuIxz596UmGAszz,0.282,0.747,0.926,9,-4.063,0,0.124,0,0.112,0.902,115.951,204231,4
3370,Charli XCX,Boys (DROELOE Remix),Boys - DROELOE Remix,5coBVo4lFeK49XTArYiJPz,0.0511,0.765,0.774,2,-5.262,1,0.0412,0.000591,0.0928,0.529,140.018,216000,4
3371,Dua Lipa,IDGAF (Remixes),IDGAF - Hazers Remix,0FlnsBDwPglenLJoQjPd4K,0.0958,0.814,0.705,7,-4.734,1,0.0904,0.000133,0.0687,0.6,110.004,240617,4
3372,Nathan Goshen,Thinking About It (Let It Go) [KVR Remix],Thinking About It (Let It Go) - KVR Remix,0yJv0G7r1PZIl1CY5XhvkR,0.0136,0.694,0.765,4,-7.078,0,0.0297,0,0.154,0.577,100.985,183564,4
3373,Jonas Blue,Jonas Blue: Electronic Nature - The Mix 2017,Still Falling For You - Jonas Blue Remix,4ZKPvGacztJyYMF86eiIwQ,0.206,0.501,0.811,1,-6.757,1,0.0462,0,0.324,0.512,122.36,186679,4
3374,Zara Larsson,I Would Like (R3hab Remix),I Would Like - R3hab Remix,6gXTlkZQjtNo5j3Kp86H4G,0.0728,0.672,0.763,2,-3.864,0,0.0565,0,0.135,0.318,139.94,147000,4
3375,Rihanna,Work (Remixes),Work - R3hab Remix,63OshgWbxCtI1WHb5C0Txd,0.0125,0.706,0.804,1,-5.378,0,0.0601,0,0.332,0.211,100.052,219400,4
3376,Ed Sheeran,Shape of You (Galantis Remix),Shape of You - Galantis Remix,5H7CwzYZ60e7w69tX4ivQN,0.0514,0.838,0.765,1,-2.332,0,0.0462,0.00021,0.0297,0.905,100.021,195988,4
3377,Julia Michaels,Issues (Alan Walker Remix),Issues - Alan Walker Remix,3abKAw6reL2U3vhAe98ZsY,0.142,0.752,0.774,8,-4.379,1,0.0532,8.3e-06,0.0993,0.625,113.935,181000,4
3378,Marshmello,Silence (Tiësto's Big Room Remix),Silence - Tiësto's Big Room Remix,3AUW7mAGx1BICBWqsuFgh4,0.00621,0.522,0.941,1,-3.357,0,0.25,3.63e-06,0.956,0.0994,130.088,202154,4
3379,Marshmello,Alone,Alone,12mGwph2YzDIlChtq3EdXP,0.0244,0.636,0.953,2,-3.74,1,0.0353,0.0164,0.108,0.397,142.011,273803,4
3380,The Weeknd,Starboy (Kygo Remix),Starboy - Kygo Remix,6L778PA16SuyYvFhqnMndY,0.209,0.751,0.623,9,-7.215,0,0.0939,0,0.168,0.383,93.01,244720,4
3381,Halsey,Bad At Love Remixes,Bad At Love - Hook N Sling Remix,3lsVZgHRy3yzs1GiJfUzpy,0.107,0.69,0.781,0,-5.012,1,0.0443,2.99e-06,0.137,0.32,117.931,171102,4
3382,Dua Lipa,Hotter Than Hell (Remixes),Hotter Than Hell - Matoma Remix,0bRta28Emc8nKTYb8dfB96,0.00479,0.625,0.744,6,-7.0,1,0.0918,0,0.18,0.49,109.863,219273,4
3383,Katy Perry,Bon Appétit (Martin Jensen Remix),Bon Appétit - Martin Jensen Remix,4E0AymEMZCm9QZ8VqugkGS,0.342,0.833,0.753,8,-5.747,0,0.0562,8.45e-05,0.116,0.767,106.007,176803,4
3384,Ed Sheeran,Galway Girl (Martin Jensen Remix),Galway Girl - Martin Jensen Remix,2A17f6I4fh6GqYX0J8noGr,0.0245,0.726,0.748,9,-4.576,1,0.0438,0,0.141,0.731,100.055,196044,4
3385,Charlie Puth,We Don't Talk Anymore (Attom Remix),We Don't Talk Anymore - Attom Remix,58ENoZ4jRR0tnHPagOwYqk,0.0869,0.685,0.672,1,-7.236,0,0.102,5.54e-05,0.227,0.335,100.009,218400,4
3386,Sean Paul,No Lie (Remixes),No Lie - Sam Feldt Remix,2ZQiI8jYatiYH1Kmidmi6w,0.0799,0.812,0.85,0,-3.741,1,0.145,0,0.17,0.544,115.028,172540,4
3387,Coldplay,Hymn for the Weekend (Seeb Remix),Hymn for the Weekend - Seeb Remix,6s3GEN8wK0OMzzzZbXj0fu,0.00868,0.565,0.849,0,-3.516,0,0.0517,4.68e-06,0.12,0.427,102.034,212647,4
3388,Shawn Mendes,Stitches (Seeb Remix),Stitches - Seeb Remix,3ExRMV5iR7VGGQOCljcCYE,0.021,0.581,0.717,1,-3.982,1,0.103,0,0.0842,0.532,102.105,167093,4
3389,Seinabo Sey,Younger (The Remixes),Younger - Kygo Remix,7hrDA2n8BVGLyHra0rBiFd,0.13,0.69,0.489,5,-7.938,1,0.0788,0.00022,0.0815,0.645,114.008,351573,4
3390,Major Lazer,Cold Water (feat. Justin Bieber & MØ) [Remixes],Cold Water (feat. Justin Bieber & MØ) - Lost Frequencies Remix,3LHY5vSKZzxLy3Cog0aG5B,0.184,0.709,0.542,2,-9.056,1,0.0381,0.0005,0.0852,0.474,114.955,236304,4
3391,Basshunter,Now You're Gone (Deluxe Edition),Now You're Gone - Radio Edit,6hCDqdglRRrX6IkXCkF0o3,0.0294,0.441,0.961,10,-5.337,0,0.257,0.000867,0.128,0.596,149.973,341707,4
3392,Ramz,Barking,Barking,7amMgNDcObIDkIXv4xcvc2,0.175,0.527,0.465,7,-8.055,0,0.227,0,0.0661,0.765,137.033,202827,5
3393,Rittz,The Life and Times of Jonny Valiant,Switch Lanes,2ysVuXmtSgghzyYijfj7Od,0.116,0.717,0.604,6,-6.602,1,0.109,9.68e-06,0.132,0.749,67.029,204270,4
3394,6ix9ine,TATI,TATI,6kp0inxIexxSiDJfWqq0ZL,0.00214,0.779,0.767,11,-5.462,0,0.258,0,0.102,0.523,91.981,154565,4
3395,Drake,I'm Upset,I'm Upset,54oMZ3blwWwuPN4wEoG5mk,0.263,0.899,0.592,11,-7.901,0,0.333,0,0.0831,0.504,149.953,214139,4
3396,Shawn Mendes,Shawn Mendes,In My Blood,21YnmkSDhUkmkkni22Svc4,0.0582,0.622,0.709,5,-7.32,1,0.0669,0,0.126,0.488,140.018,211360,4
3397,PnB Rock,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)","Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",2hSGhdXXEQSGrxFloqbPTv,0.0517,0.703,0.661,6,-3.885,1,0.0539,0,0.34,0.495,149.906,249240,4
3398,Tungevaag,All For Love,All For Love,5VGBgPVFO3e0lWz4WHYntQ,0.145,0.689,0.901,7,-1.431,1,0.0678,1.03e-05,0.459,0.651,125.115,180485,4
3399,Diplo,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) [from Deadpool 2]","Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",5mqzhMuUpvnMfwNz6iepmO,0.114,0.618,0.845,2,0.175,1,0.132,0,0.415,0.486,171.921,181720,4
3400,Jennifer Lopez,Dinero,Dinero,22mQXNE0nCuWq4yOwcadIn,0.41,0.721,0.881,8,-2.528,1,0.342,7.61e-06,0.292,0.643,127.759,213750,4
3401,Selena Gomez,13 Reasons Why (Season 2),Back To You,514rhnksEwHUh6LxXsQ4Y9,0.0984,0.6,0.683,6,-6.271,1,0.0493,1.26e-06,0.11,0.494,102.036,210240,4
3402,Post Malone,beerbongs & bentleys,Ball For Me (feat. Nicki Minaj),6IaieqiCVvsNvEt6Y7yOFa,0.513,0.797,0.55,9,-4.166,1,0.24,0,0.0786,0.543,134.206,206267,4
3403,Lil Baby,Harder Than Ever,Yes Indeed,6vN77lE9LK6HP2DewaN6HZ,0.0355,0.963,0.346,5,-9.309,0,0.53,0,0.108,0.562,119.957,142273,4
3404,Juice WRLD,Lucid Dreams,Lucid Dreams,32iYwQ4OYiurnGnOfJ1aEh,0.377,0.437,0.481,11,-9.681,0,0.237,0,0.33,0.216,83.606,239947,4
3405,Tuure Boelius,Lätkäjätkä‐Ville,Lätkäjätkä‐Ville,2D9h18TAfnIGkqZyGQKbM2,0.0333,0.674,0.898,11,-3.559,1,0.1,0,0.0851,0.793,137.001,160936,4
3406,Pasi ja Anssi,Mahtava peräsin ja pulleat purjeet (feat. Jaakko Laitinen),Mahtava peräsin ja pulleat purjeet (feat. Jaakko Laitinen),5HoVg6hC4eTJfLmKE5WCZT,0.0469,0.688,0.871,7,-3.07,1,0.0762,0,0.313,0.853,133.929,182474,4
3407,Post Malone,beerbongs & bentleys,Stay,4H7WNRErSbONkM06blBoGc,0.449,0.507,0.48,5,-5.418,1,0.0266,0,0.147,0.35,86.046,204427,4
3408,Childish Gambino,This Is America,This Is America,0b9oOr2ZgvyQu88wzixux9,0.117,0.854,0.463,5,-6.159,1,0.137,0,0.354,0.549,120.024,225773,4
3409,Juice WRLD,All Girls Are The Same,All Girls Are The Same,1dNyRyz1QBN9kO1etUs1PI,0.169,0.673,0.449,0,-9.727,1,0.298,0.00115,0.0731,0.216,161.925,169295,4
3410,Nicki Minaj,Barbie Tingz,Barbie Tingz,2qsQ8eVDPmobZpvDxQCVQu,0.0867,0.917,0.679,6,-6.083,1,0.266,0,0.588,0.453,102.449,191700,4
3411,Cardi B,Invasion of Privacy,I Like It,58q2HKrzhC3ozto2nDdN4z,0.099,0.816,0.726,5,-3.998,0,0.129,0,0.372,0.65,136.048,253390,4
3412,6ix9ine,Day69: Graduation Day,GOTTI,27oFpFktCq9JIXjJQRuv7a,0.0524,0.728,0.584,10,-7.255,0,0.176,0,0.0658,0.365,161.9,166852,4
3413,Post Malone,beerbongs & bentleys,Paranoid,3fpVWegR6YOS1Yk5HSMYIq,0.038,0.625,0.536,0,-5.428,1,0.0776,2.31e-05,0.167,0.253,159.914,221787,4
3414,Post Malone,beerbongs & bentleys,Better Now,7dt6x5M1jzdTEt8oCbisTK,0.331,0.68,0.578,10,-5.804,1,0.04,0,0.135,0.341,145.038,231267,4
3415,Ariana Grande,no tears left to cry,no tears left to cry,5SxkdsY1ufZzoq9iXceLw9,0.0375,0.703,0.696,0,-5.482,1,0.0529,5.65e-06,0.274,0.366,121.969,205947,4
3416,V V Brown,Travelling Like The Light,Shark In The Water,4IzQJoLynUp5x77qU0l5JL,0.0279,0.554,0.805,4,-3.128,1,0.0597,0,0.359,0.697,98.981,184293,4
3417,Black Eyed Peas,Elephunk,Where Is The Love?,7oPnZNl1acGA7ELxsNirrR,0.111,0.834,0.699,5,-3.222,1,0.196,0,0.131,0.803,94.069,272533,4
3418,Drake,Nice For What,Nice For What,1cTZMwcBJT0Ka3UJPXOeeN,0.0934,0.567,0.913,8,-6.471,1,0.0736,0.000124,0.114,0.792,93.35,210926,4
3419,Charli XCX,Boys,Boys,5o4yGlG0PfeVUa6ClIyOxq,0.0646,0.867,0.545,2,-5.192,1,0.0625,0.000289,0.0505,0.525,139.943,162586,4
3420,A$AP Rocky,A$AP Forever (feat. Moby),A$AP Forever (feat. Moby),1YmF9PvLhIISIANoMLIYGq,0.224,0.469,0.78,10,-6.49,0,0.122,0,0.13,0.444,125.999,233061,4
3421,Cardi B,Invasion of Privacy,Thru Your Phone,74cVJfmK18rhWnscIpGXjt,0.17,0.837,0.549,0,-5.722,1,0.167,0,0.057,0.209,121.954,188524,4
3422,Cardi B,Invasion of Privacy,Be Careful,2Yl4OmDby9iitgNWZPwxkd,0.0256,0.82,0.568,6,-8.23,0,0.411,0,0.0952,0.535,152.279,210787,4
3423,Tyga,Bugatti Raww,Mercedes Baby (feat. 24 Hrs),76uNbv0OgUwbsfux0v9QXR,0.352,0.795,0.445,0,-7.166,1,0.0473,0,0.0983,0.347,84.971,224889,4
3424,KHEA,Loca,Loca,0vnrhysrKKRdNYFKLAGzRc,0.342,0.834,0.753,8,-3.011,1,0.0486,0,0.108,0.462,113.058,246383,4
3425,Rich Brian,Dat $tick,Dat $tick,4bdJHQp90ymjEIkkYhcENB,0.104,0.923,0.508,1,-8.668,1,0.0468,1.21e-05,0.126,0.168,108.039,126667,4
3426,Joyner Lucas,Frozen,Frozen,0PPKDmCpEfX8rdkagtCr8u,0.727,0.508,0.535,1,-8.718,1,0.371,6.8e-06,0.372,0.424,76.251,212011,4
3427,Various Artists,Fifty Shades Freed (Original Motion Picture Soundtrack),Capital Letters,0m6TrXRLlNFLkOGiW38kDf,0.0387,0.671,0.817,0,-5.493,1,0.0797,1.02e-05,0.121,0.494,100.071,219373,4
3428,Sheck Wes,Mo Bamba,Mo Bamba,5i0gh5trC7eCX0miILtKlJ,0.273,0.741,0.627,9,-4.903,1,0.0513,0.00124,0.155,0.322,146.084,180898,4
3429,The Weeknd,Starboy,Party Monster,4nAyv6465LBywy7tOx78bc,0.188,0.582,0.621,1,-8.332,1,0.0793,1.71e-05,0.299,0.225,77.555,249213,4
3430,Gucci Mane,Tone it Down (feat. Chris Brown),Tone It Down (feat. Chris Brown),0iTCmKvuU1ReULiQB0rI7n,0.158,0.764,0.646,8,-5.375,1,0.0711,1.37e-06,0.0889,0.612,130.927,221052,4
3431,A$AP Rocky,TESTING,Praise The Lord (Da Shine) (feat. Skepta),7ycWLEP1GsNjVvcjawXz3z,0.0609,0.854,0.569,5,-8.151,0,0.106,0.0816,0.1,0.294,80.015,205040,4
3432,Trippie Redd,A Love Letter To You,Poles 1469,690eFR004iRz8klM2PickS,0.221,0.74,0.774,4,-3.835,0,0.0515,0,0.122,0.198,81.525,149576,4
3433,Adi L Hasla,Kevät,Kevät,7xrMRHovEoiZ72bQxDuev8,0.0472,0.662,0.706,4,-4.387,0,0.0352,1.27e-06,0.337,0.199,148.025,204987,4
3434,Antti Tuisku,Kumipuku,Kumipuku,6YxiMXtX63YyZF1AdVGM37,0.0592,0.726,0.694,9,-4.454,0,0.0455,0,0.381,0.682,132.054,197549,4
3435,Clean Bandit,Solo (feat. Demi Lovato),Solo (feat. Demi Lovato),6kPJZM97LwdG9QIsT7khp6,0.0441,0.737,0.636,11,-4.546,0,0.0437,6.66e-05,0.35,0.565,105.005,222653,4
3436,Mikael Gabriel,Naapurit Kuulee,Naapurit Kuulee,1JIHXjfZ16stCdsZxhRFD1,0.0293,0.819,0.772,1,-5.699,1,0.0831,0,0.0918,0.771,105.01,207735,4
3437,Haloo Helsinki!,TEXAS - EP,Kaksi ihmistä,4h1nlsgutqwzk2ZqYaZdOF,0.00902,0.61,0.889,11,-4.936,1,0.0368,0.000145,0.14,0.45,124.975,237250,4
3438,Calvin Harris,One Kiss (with Dua Lipa),One Kiss (with Dua Lipa),7ef4DlsgrMEH11cDZd32M6,0.037,0.791,0.862,9,-3.24,0,0.11,2.19e-05,0.0814,0.592,123.994,214847,4
3439,Reino Nordin,Kuinka Paljon Voi Rakastaa,Kuinka Paljon Voi Rakastaa,49eKCHND69hUFH82X95kBi,0.0151,0.762,0.715,1,-5.382,1,0.0387,5.9e-06,0.0444,0.849,125.903,176290,4
3440,Elastinen,Supervoimii,Supervoimii,7rehjyv0IQ0WQoB6wZRfnY,0.0271,0.839,0.636,6,-4.706,1,0.0628,0,0.102,0.683,103.971,208681,4
3441,Paperi T,Paniikki,Paniikki,5Wjr86EFRGgGurxCPyKgqx,0.0518,0.701,0.79,11,-6.085,0,0.0342,0.00433,0.0786,0.901,141.993,222480,4
3442,Mikael Gabriel,Älä Huku Kyyneliin,Älä Huku Kyyneliin,4x0XZJmgKy9FVn8nrXVPhs,0.101,0.635,0.656,9,-5.585,1,0.057,4.89e-05,0.127,0.455,88.074,210504,4
3443,Nikke Ankara,Ootsä Nähny Nikkee,Rikkinäinen Prinsessa,5eKpOnlRJC70PfzunR3UWO,0.0586,0.54,0.878,11,-4.427,0,0.0641,0,0.294,0.657,184.002,192493,4
3444,David Guetta,Flames,Flames,33IOhptvC2Qoy2UhjiHXLV,0.0723,0.609,0.726,5,-4.346,0,0.0414,8.45e-06,0.0895,0.362,93.958,195000,4
3445,Alvaro Soler,La Cintura,La Cintura,19MBk3PbNFE36wqIqkMq9H,0.0294,0.702,0.844,6,-4.054,0,0.0769,0,0.38,0.786,100.043,205209,4
3446,Cledos,Boboff Tape,Swipe,0OQErBICpbXDVhANk9JS9o,0.39,0.841,0.878,5,-5.025,0,0.205,0.000131,0.19,0.83,133.004,259972,4
3447,TIPPA,Satutat mua,Satutat mua,2CPLXPOGo30nWHN1Tjl5Ht,0.0738,0.699,0.69,0,-4.456,1,0.0353,0,0.371,0.476,118.875,197561,4
3448,Keko Salata,Vaahtokarkkii,Vaahtokarkkii,4KHvdktWIhxS5Ro83M122r,0.527,0.777,0.842,0,-6.588,1,0.151,0,0.216,0.571,101.955,179493,4
3449,Ruudolf,Ootsä Nähny Musta Unta,Lupaan Itkee,5MTC1KTOSVDFtj9Kw18Jg3,0.111,0.765,0.681,10,-7.767,0,0.0607,0.0021,0.114,0.633,95.004,208000,4
3450,Sean Paul,Mad Love,Mad Love,3soOPBuMK8YMdWnV7xpEyf,0.006,0.793,0.824,2,-3.476,1,0.177,3.29e-06,0.169,0.611,98.019,199945,4
3451,Nicky Jam,Live It Up (Official Song 2018 FIFA World Cup Russia),Live It Up - Official Song 2018 FIFA World Cup Russia,4DnHUy01jEA4b5ydC3HgsT,0.00573,0.582,0.944,2,-0.928,0,0.185,1.27e-06,0.547,0.8,143.97,207977,4
3452,Poju,Esson baariin,Esson baariin,3AVOlegKLZkDe3GSnM8XpF,0.143,0.816,0.978,1,-5.173,1,0.042,0,0.213,0.972,128.021,207155,4
3453,Aleksanteri Hakaniemi,Pelkääks vai rakastaks,Pelkääks vai rakastaks,0B0XbY9SXJSqNhuSfUNDfc,0.177,0.792,0.711,9,-4.461,1,0.0752,0,0.071,0.858,101.968,199355,4
3454,Nelli Matula,Tää Ei Oo Ohi,Tää Ei Oo Ohi,3WmQpiuRhPzkpqTi207IXA,0.176,0.73,0.887,6,-4.19,1,0.0595,0,0.163,0.726,116.013,188546,4
3455,Kendrick Lamar,All The Stars (with SZA),All The Stars (with SZA),12SJpYZEdj4kzWZ8FPFg4Y,0.0322,0.715,0.62,5,-5.428,0,0.0507,0.0142,0.0881,0.456,96.812,235540,4
3456,Nelli Matula,Et Oo Menos Minnekään,Et Oo Menos Minnekään,4bCiH5qdjmBXaoCvquRpqp,0.16,0.782,0.776,6,-4.06,0,0.0464,0,0.105,0.952,113.031,208164,4
3457,Sigrid,Raw,High Five,5vqHLzf7taArjOT4yzlSJG,0.173,0.651,0.628,1,-5.811,1,0.0959,0,0.0591,0.513,150.014,169369,4
3458,Seeb,Drink About,Drink About,2GGGm4MLQynB3I4E4ycIYC,0.144,0.624,0.745,6,-2.936,1,0.0628,0,0.257,0.493,99.971,182265,4
3459,Hot Shade,California,California,4hBcYYxffKQJXKEXzRC7ou,0.017,0.619,0.735,7,-3.952,1,0.0445,1.78e-06,0.388,0.668,119.985,169158,4
3460,Nicky Jam,X,X,39N9RPD9MRb5WmoLzNzPeA,0.0364,0.595,0.773,9,-4.736,0,0.0549,0.00108,0.334,0.711,180.073,173628,4
3461,Billie Eilish,lovely (with Khalid),lovely (with Khalid),0u2P5u6lvoDfwTYjAADbn4,0.934,0.351,0.296,4,-10.109,0,0.0333,0,0.095,0.12,115.284,200186,4
3462,ibe,NONSENSE,BULI,2bNx7jnuHe7CbYzHyAZMga,0.419,0.898,0.626,1,-7.699,1,0.12,0.000119,0.0773,0.408,91.018,226219,4
3463,Sia,Audio,Audio,7boPPE857KEqCIHNwFkDop,0.192,0.365,0.692,3,-4.586,0,0.0671,1.51e-06,0.0862,0.372,89.998,203400,4
3464,Vinttikoira,Älä tuu flexaa,Älä tuu flexaa,2Ww2Hpa336ERnkgrnwKXIq,0.0219,0.751,0.942,2,-8.331,1,0.186,0,0.219,0.672,129.045,184451,4
3465,Gromee,Light Me Up (feat. Lukas Meijer),Light Me Up (feat. Lukas Meijer),5GXNpvgo6UtLhe2wYBYWy1,0.0474,0.571,0.818,2,-4.658,1,0.0479,0,0.305,0.491,122.112,218160,4
3466,Post Malone,beerbongs & bentleys,Same Bitches (feat. G-Eazy & YG),688QpQAwqsLdBR6lr13wK1,0.434,0.731,0.774,10,-5.273,0,0.0555,3.34e-06,0.114,0.219,100.005,212467,4
3467,Post Malone,beerbongs & bentleys,Spoil My Night (feat. Swae Lee),5VuxWXbt7XENQCtE9TzpTv,0.341,0.672,0.717,1,-2.714,1,0.034,2.4e-05,0.106,0.225,160.981,194560,4
3468,Post Malone,beerbongs & bentleys,Rich & Sad,2VdT56BGpdqNHUgOe1j5vc,0.198,0.599,0.571,2,-4.998,1,0.0665,0,0.0969,0.285,151.974,206453,4
